        Frequency / GHz                S1,1/abs,dB
                 13.3163                      -8.2861887
                 13.3312                      -8.0074215
                 13.3461                      -7.7379172
                  13.361                      -7.4815339
                 13.3759                      -7.2408736
                 13.3908                      -7.0174185
                 13.4057                      -6.8116754
                 13.4206                      -6.6233217
                 13.4355                      -6.4513647
                 13.4504                      -6.2942928
                 13.4653                      -6.1502456
                 13.4802                      -6.0171818
                 13.4951                       -5.893042
                   13.51                      -5.7759112
                 13.5249                       -5.664147
                 13.5398                      -5.5564839
                 13.5547                      -5.4520835
                 13.5696                      -5.3505452
                 13.5845                      -5.2518669
                 13.5994                      -5.1563693
                 13.6143                      -5.0645838
                 13.6292                      -4.9771537
                 13.6441                       -4.894721
                  13.659                      -4.8178403
                 13.6739                      -4.7469269
                 13.6888                      -4.6822187
                 13.7037                      -4.6237921
                 13.7186                      -4.5715867
                 13.7335                      -4.5254498
                 13.7484                      -4.4852069
                 13.7633                      -4.4507116
                 13.7782                      -4.4218967
                 13.7931                      -4.3988114
                  13.808                      -4.3816181
                 13.8229                      -4.3705952
                 13.8378                      -4.3660888
                 13.8527                      -4.3684753
                 13.8676                      -4.3780955
                 13.8825                       -4.395212
                 13.8974                      -4.4199535
                 13.9123                      -4.4522976
                 13.9272                      -4.4920659
                 13.9421                      -4.5389392
                  13.957                      -4.5925021
                 13.9719                      -4.6523064
                 13.9868                      -4.7179375
                 14.0017                      -4.7890866
                 14.0166                      -4.8656137
                 14.0315                      -4.9475796
                 14.0464                      -5.0352642
                 14.0613                      -5.1291376
                 14.0762                      -5.2298074
                 14.0911                      -5.3379312
                  14.106                       -5.454116
                 14.1209                      -5.5788045
                 14.1358                      -5.7121658
                 14.1507                      -5.8539965
                 14.1656                      -6.0036589
                 14.1805                      -6.1600353
                 14.1954                      -6.3215258
