        Frequency / GHz                S1,1/abs,dB
                 10.4406                      -7.7190826
                 10.4555                      -7.8127696
                 10.4704                      -7.9114488
                 10.4853                       -8.015341
                 10.5002                      -8.1246844
                 10.5151                      -8.2397244
                   10.53                      -8.3607074
                 10.5449                      -8.4878668
                 10.5598                      -8.6214208
                 10.5747                      -8.7615535
                 10.5896                      -8.9084074
                 10.6045                      -9.0620717
                 10.6194                       -9.222569
                 10.6343                      -9.3898462
                 10.6492                      -9.5637629
                 10.6641                      -9.7440787
                  10.679                      -9.9304434
                 10.6939                      -10.122394
                 10.7088                      -10.319343
                 10.7237                       -10.52057
                 10.7386                       -10.72523
                 10.7535                       -10.93234
                 10.7684                      -11.140795
                 10.7833                      -11.349374
                 10.7982                      -11.556749
                 10.8131                      -11.761506
                  10.828                      -11.962175
                 10.8429                      -12.157254
                 10.8578                      -12.345242
                 10.8727                      -12.524679
                 10.8876                      -12.694187
                 10.9025                      -12.852504
                 10.9174                      -12.998521
                 10.9323                      -13.131315
                 10.9472                      -13.250167
                 10.9621                      -13.354587
                  10.977                      -13.444313
                 10.9919                      -13.519314
                 11.0068                      -13.579775
                 11.0217                      -13.626089
                 11.0366                      -13.658835
                 11.0515                       -13.67875
                 11.0664                      -13.686711
                 11.0813                       -13.68371
                 11.0962                      -13.670832
                 11.1111                      -13.649231
                  11.126                      -13.620117
                 11.1409                      -13.584731
                 11.1558                      -13.544337
                 11.1707                      -13.500197
                 11.1856                      -13.453569
                 11.2005                      -13.405685
                 11.2154                      -13.357737
                 11.2303                      -13.310875
                 11.2452                      -13.266189
                 11.2601                      -13.224702
                  11.275                       -13.18736
                 11.2899                      -13.155031
                 11.3048                      -13.128488
                 11.3197                      -13.108421
                 11.3346                      -13.095419
                 11.3495                      -13.089978
                 11.3644                      -13.092501
                 11.3793                       -13.10329
                 11.3942                      -13.122559
                 11.4091                      -13.150432
                  11.424                      -13.186946
                 11.4389                      -13.232058
                 11.4538                      -13.285647
                 11.4687                      -13.347524
                 11.4836                      -13.417429
                 11.4985                      -13.495052
                 11.5134                      -13.580021
                 11.5283                      -13.671919
                 11.5432                      -13.770284
                 11.5581                      -13.874616
                  11.573                      -13.984376
                 11.5879                      -14.098989
                 11.6028                      -14.217842
                 11.6177                      -14.340282
                 11.6326                      -14.465615
                 11.6475                      -14.593095
                 11.6624                      -14.721923
                 11.6773                      -14.851231
                 11.6922                      -14.980084
                 11.7071                       -15.10747
                  11.722                      -15.232287
                 11.7369                      -15.353364
                 11.7518                      -15.469446
                 11.7667                      -15.579217
                 11.7816                      -15.681321
                 11.7965                       -15.77439
                 11.8114                       -15.85708
                 11.8263                      -15.928121
                 11.8412                      -15.986367
                 11.8561                      -16.030837
                  11.871                      -16.060783
                 11.8859                      -16.075711
                 11.9008                      -16.075424
                 11.9157                      -16.060028
                 11.9306                      -16.029932
                 11.9455                      -15.985828
                 11.9604                       -15.92865
                 11.9753                      -15.859537
                 11.9902                      -15.779766
                 12.0051                      -15.690708
                   12.02                      -15.593764
                 12.0349                      -15.490323
                 12.0498                      -15.381715
                 12.0647                      -15.269181
                 12.0796                      -15.153851
                 12.0945                      -15.036731
                 12.1094                      -14.918698
                 12.1243                        -14.8005
                 12.1392                      -14.682761
                 12.1541                      -14.565997
                  12.169                      -14.450622
                 12.1839                      -14.336967
                 12.1988                      -14.225291
                 12.2137                      -14.115795
                 12.2286                      -14.008635
