        Frequency / GHz                S1,1/abs,dB
                 13.7782                      -20.290617
                 13.7931                      -20.471994
                  13.808                      -20.658622
                 13.8229                      -20.850361
                 13.8378                      -21.047028
                 13.8527                      -21.248392
                 13.8676                      -21.454165
                 13.8825                       -21.66398
                 13.8974                      -21.877393
                 13.9123                      -22.093847
                 13.9272                      -22.312672
                 13.9421                      -22.533051
                  13.957                      -22.754003
                 13.9719                      -22.974363
                 13.9868                      -23.192755
                 14.0017                       -23.40757
                 14.0166                      -23.616953
                 14.0315                      -23.818797
                 14.0464                      -24.010737
                 14.0613                      -24.190176
                 14.0762                      -24.354322
                 14.0911                       -24.50025
                  14.106                      -24.624999
                 14.1209                      -24.725683
                 14.1358                      -24.799628
                 14.1507                      -24.844524
                 14.1656                      -24.858566
                 14.1805                      -24.840574
                 14.1954                      -24.790085
                 14.2103                      -24.707378
                 14.2252                      -24.593464
                 14.2401                      -24.450006
                  14.255                      -24.279211
                 14.2699                      -24.083685
                 14.2848                      -23.866288
                 14.2997                      -23.629991
                 14.3146                      -23.377756
                 14.3295                      -23.112432
                 14.3444                      -22.836686
                 14.3593                      -22.552959
                 14.3742                      -22.263436
                 14.3891                      -21.970046
                  14.404                      -21.674462
                 14.4189                      -21.378121
                 14.4338                      -21.082237
                 14.4487                       -20.78783
                 14.4636                      -20.495745
                 14.4785                      -20.206674
                 14.4934                       -19.92118
                 14.5083                      -19.639715
                 14.5232                      -19.362632
                 14.5381                       -19.09021
                  14.553                      -18.822656
                 14.5679                      -18.560125
                 14.5828                      -18.302723
                 14.5977                       -18.05052
                 14.6126                      -17.803554
                 14.6275                      -17.561836
